Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-06-07,HDFCLIFE,EQ,680.9,682.3,684.5,675.0,680.2,680.1,678.7,1746210,118516035984999.98,42592,917703,0.5255
2021-06-08,HDFCLIFE,EQ,680.1,684.05,692.0,681.0,691.5,689.7,687.22,3425861,235431527330000.03,76891,1698000,0.49560000000000004
2021-06-09,HDFCLIFE,EQ,689.7,695.0,696.9,681.5,684.8,684.9,690.18,3041695,209932542090000.0,76566,1586008,0.5214
2021-06-10,HDFCLIFE,EQ,684.9,689.0,691.7,684.25,687.0,689.25,688.76,2217208,152711434835000.0,60268,1522630,0.6867
2021-06-11,HDFCLIFE,EQ,689.25,689.25,690.15,681.55,684.0,682.6,684.98,1716481,117575177095000.0,49228,1141154,0.6648000000000001
2021-06-14,HDFCLIFE,EQ,682.6,682.6,685.0,674.3,682.1,681.7,680.58,1151855,78392992130000.0,44205,535556,0.465
2021-06-15,HDFCLIFE,EQ,681.7,681.35,694.0,680.3,693.85,692.55,689.64,2613877,180263597980000.0,68852,1755014,0.6714
2021-06-16,HDFCLIFE,EQ,692.55,696.2,698.1,690.0,692.0,692.15,694.8,3092360,214858323675000.0,95055,1506216,0.48710000000000003
2021-06-17,HDFCLIFE,EQ,692.15,685.95,703.85,682.3,699.5,700.3,697.69,3796926,264905925765000.0,103361,2118972,0.5581
2021-06-18,HDFCLIFE,EQ,700.3,704.0,711.0,692.6,710.8,709.2,703.76,6580504,463108233030000.0,118104,4297517,0.6531
2021-06-21,HDFCLIFE,EQ,709.2,707.25,720.0,704.6,717.2,718.75,714.18,6100487,435684562530000.0,120637,3377536,0.5537
2021-06-22,HDFCLIFE,EQ,718.75,720.0,724.0,713.25,717.9,716.75,718.31,2451368,176083098880000.0,86376,1085175,0.44270000000000004
2021-06-23,HDFCLIFE,EQ,716.75,721.0,723.65,716.35,718.0,717.75,719.85,1893116,136276447040000.02,54890,1147472,0.6061
2021-06-24,HDFCLIFE,EQ,717.75,715.0,722.45,712.05,720.5,719.6,717.67,1652982,118629909995000.0,50106,932490,0.5640999999999999
